"company_id","free_trial_signup_date","google_analytics_medium"
17630715,"2019-12-02","organic"
17630743,"2019-12-02","organic"
17632152,"2019-12-10","organic"
17632634,"2020-03-30","organic"
17633493,"2019-12-18","organic"
17634068,"2019-12-22","organic"
17635944,"2020-01-03","organic"
17636152,"2020-01-04","organic"
17637674,"2019-12-18","organic"
17637768,"2020-01-13","organic"
17639706,"2020-01-29","organic"
17639788,"2020-01-30","organic"
17640356,"2020-02-01","organic"
17641205,"2020-02-06","organic"
17642051,"2020-02-10","organic"
17642325,"2020-11-05","organic"
17642355,"2020-02-12","organic"
17643306,"2020-02-17","organic"
17645216,"2020-02-26","organic"
17645770,"2020-02-29","organic"
17646820,"2020-03-06","organic"
17646905,"2020-03-07","organic"
17648918,"2020-03-15","organic"
17651317,"2020-03-21","organic"
17651628,"2020-05-04","organic"
17652784,"2020-03-29","organic"
17657924,"2020-11-08","organic"
17657969,"2020-04-27","organic"
17658395,"2020-04-29","organic"
17658442,"2020-04-12","organic"
17660109,"2020-05-10","organic"
17660238,"2020-05-11","organic"
17662276,"2020-05-23","organic"
17662638,"2020-05-24","organic"
17662983,"2020-05-25","organic"
17664170,"2020-05-30","organic"
17664470,"2020-05-31","organic"
17665819,"2020-09-04","organic"
17670231,"2020-06-27","organic"
17671872,"2020-11-19","organic"
17673037,"2020-07-08","organic"
17678385,"2020-07-26","organic"
17678392,"2020-07-26","organic"
17682347,"2020-08-08","organic"
17689995,"2020-08-18","organic"
17693138,"2020-08-29","organic"
17697001,"2020-09-12","organic"
17698195,"2020-09-15","organic"
17699704,"2020-09-21","organic"
17701095,"2020-09-27","organic"
17704227,"2020-10-09","organic"
17705119,"2020-10-11","organic"
17711795,"2020-11-02","organic"
17727583,"2020-12-25","organic"
17729241,"2020-12-28","organic"
17730348,"2021-01-01","organic"
17732490,"2021-01-05","organic"
17735012,"2021-01-13","organic"
17736829,"2021-01-22","organic"
17737076,"2021-01-23","organic"
17620924,"2019-10-10","organic"
17621209,"2019-10-12","organic"
17622426,"2019-10-19","organic"
17623296,"2019-10-24","organic"
17623613,"2019-10-25","organic"
17623673,"2019-12-06","organic"
17624588,"2019-10-29","organic"
17624665,"2019-10-30","organic"
17624999,"2019-11-01","organic"
17631057,"2019-12-03","organic"
17631465,"2020-01-24","organic"
17632078,"2019-12-09","organic"
17632211,"2019-12-03","organic"
17634237,"2019-12-23","organic"
17634857,"2019-12-27","organic"
17635786,"2020-01-01","organic"
17637551,"2020-02-07","organic"
17639299,"2020-02-28","organic"
17639541,"2020-01-28","organic"
17639790,"2020-01-30","organic"
17640082,"2020-01-31","organic"
17642918,"2020-02-15","organic"
17644391,"2020-02-23","organic"
17646701,"2020-08-03","organic"
17646836,"2020-03-06","organic"
17650822,"2020-03-17","organic"
17651630,"2020-03-23","organic"
17651718,"2020-03-23","organic"
17651952,"2020-07-31","organic"
17652948,"2020-03-29","organic"
17654626,"2020-04-07","organic"
17654820,"2020-04-09","organic"
17655136,"2020-04-10","organic"
17658895,"2020-05-21","organic"
17659656,"2020-05-08","organic"
17660733,"2020-05-15","organic"
17664798,"2020-06-01","organic"
17666538,"2020-06-08","organic"
17667022,"2020-06-05","organic"
17667276,"2020-07-27","organic"
17667747,"2020-06-14","organic"
17667799,"2020-06-14","organic"
17668189,"2020-07-11","organic"
17672884,"2020-10-09","organic"
17673824,"2020-07-14","organic"
17675583,"2020-07-17","organic"
17678080,"2020-07-25","organic"
17679371,"2020-10-20","organic"
17681082,"2020-08-03","organic"
17681703,"2020-08-06","organic"
17688232,"2020-08-12","organic"
17692454,"2020-11-02","organic"
17698635,"2020-09-18","organic"
17698654,"2020-09-18","organic"
17699656,"2020-11-02","organic"
17733635,"2021-01-09","organic"
17734995,"2021-01-13","organic"
17650815,"2020-03-17","organic"
17650870,"2020-03-18","organic"
17651392,"2020-03-22","organic"
17652390,"2020-03-27","organic"
17654566,"2020-04-07","organic"
17654882,"2020-04-10","organic"
17655392,"2020-04-12","organic"
17657095,"2020-07-16","organic"
17658699,"2020-05-01","organic"
17660939,"2020-05-16","organic"
17662448,"2020-05-23","organic"
17663800,"2020-05-29","organic"
17664449,"2020-05-31","organic"
17664537,"2020-05-31","organic"
17664771,"2020-06-01","organic"
17665837,"2020-06-06","organic"
17669909,"2020-06-26","organic"
17672628,"2020-07-22","organic"
17672784,"2020-07-07","organic"
17675089,"2020-08-26","organic"
17675487,"2020-09-17","organic"
17676393,"2020-07-19","organic"
17677381,"2020-07-22","organic"
17679796,"2020-07-31","organic"
17690253,"2020-11-07","organic"
17690268,"2020-08-19","organic"
17691287,"2020-08-23","organic"
17693197,"2020-08-29","organic"
17694693,"2020-09-04","organic"
17695857,"2020-09-07","organic"
17696371,"2020-09-09","organic"
17699076,"2020-09-19","organic"
17699096,"2020-09-19","organic"
17701122,"2020-09-27","organic"
17702300,"2020-10-02","organic"
17706179,"2020-10-16","organic"
17706977,"2020-10-18","organic"
17708908,"2020-10-24","organic"
17731164,"2021-01-03","organic"
17731731,"2021-01-04","organic"
17733829,"2021-01-09","organic"
17735251,"2021-01-15","organic"
17737602,"2021-01-25","organic"
17618560,"2019-09-27","organic"
17618813,"2019-09-28","organic"
17618915,"2019-09-29","organic"
17619691,"2019-10-04","organic"
17620186,"2019-10-06","organic"
17620309,"2019-10-06","organic"
17620339,"2019-10-06","organic"
17621106,"2019-10-11","organic"
17622151,"2019-10-18","organic"
17623932,"2019-10-27","organic"
17624292,"2019-10-07","organic"
17624955,"2019-10-07","organic"
17626634,"2019-11-10","organic"
17627195,"2019-11-12","organic"
17627547,"2020-05-31","organic"
17627736,"2020-01-27","organic"
17628603,"2020-10-19","organic"
17629908,"2019-11-29","organic"
17630434,"2019-12-01","organic"
17630804,"2020-06-01","organic"
17633426,"2020-04-03","organic"
17633771,"2019-12-20","organic"
17633909,"2019-12-21","organic"
17634044,"2019-12-20","organic"
17635928,"2020-01-03","organic"
17636528,"2020-01-06","organic"
17639403,"2020-01-27","organic"
17643714,"2020-02-19","organic"
17650800,"2020-03-17","organic"
17652657,"2020-03-28","organic"
17652745,"2020-04-13","organic"
17654701,"2020-04-08","organic"
17655307,"2020-04-11","organic"
17655797,"2020-04-14","organic"
17656435,"2020-04-19","organic"
17657907,"2020-04-26","organic"
17657910,"2020-04-26","organic"
17658311,"2020-04-28","organic"
17659397,"2020-05-05","organic"
17659732,"2020-05-08","organic"
17661860,"2020-05-20","organic"
17662957,"2020-05-25","organic"
17664272,"2020-05-30","organic"
17664964,"2020-06-02","organic"
17665206,"2020-06-04","organic"
17667247,"2020-09-25","organic"
17668828,"2020-06-20","organic"
17675851,"2020-09-17","organic"
17676399,"2020-07-19","organic"
17677106,"2020-07-21","organic"
17677450,"2020-08-04","organic"
17678473,"2020-07-26","organic"
17681445,"2020-07-11","organic"
17682247,"2020-08-08","organic"
17688801,"2020-10-13","organic"
17693107,"2020-09-16","organic"
17697035,"2020-09-12","organic"
17698484,"2020-09-17","organic"
17701079,"2020-09-27","organic"
17701474,"2020-09-28","organic"
17702126,"2020-09-30","organic"
17702333,"2020-10-02","organic"
17703118,"2020-10-04","organic"
17704102,"2020-10-07","organic"
17716080,"2020-11-17","organic"
17731764,"2021-01-04","cpc"
17731830,"2021-01-04","(none)"
17732061,"2021-01-04","(none)"
17732058,"2021-01-04","(none)"
17732099,"2021-01-04","email"
17732101,"2021-01-04","email"
17732589,"2021-01-05","email"
17732296,"2021-01-05","email"
17733152,"2021-01-08","cpc"
17732367,"2021-01-05","(none)"
17732376,"2021-01-05","cpc"
17732443,"2021-01-05","email"
17732458,"2021-01-05","cpc"
17732586,"2021-01-05","organic"
17732626,"2021-01-06","email"
17732720,"2021-01-06","(none)"
17732727,"2021-01-06","(none)"
17732820,"2021-01-06","email"
17732841,"2021-01-06","email"
17732872,"2021-01-06","email"
17732878,"2021-01-06","(none)"
17732886,"2021-01-06","cpc"
17732901,"2021-01-06","email"
17732906,"2021-01-07","(none)"
17733013,"2021-01-07","(none)"
17732956,"2021-01-07","email"
17736058,"2021-01-17","email"
17732964,"2021-01-07","email"
17732982,"2021-01-07","(none)"
17733038,"2021-01-07","email"
17733059,"2021-01-07","email"
17733123,"2021-01-08","email"
17733251,"2021-01-08","(none)"
17733302,"2021-01-08","cpc"
17733314,"2021-01-08","cpc"
17733391,"2021-01-08","email"
17733586,"2021-01-09","cpc"
17733368,"2021-01-08","cpc"
17733398,"2021-01-08","email"
17733404,"2021-01-08","cpc"
17733422,"2021-01-08","cpc"
17733429,"2021-01-09","email"
17733430,"2021-01-09","cpc"
17733552,"2021-01-09","(none)"
17733570,"2021-01-09","(none)"
17737538,"2021-01-25","cpc"
17733593,"2021-01-09","email"
17733625,"2021-01-09","email"
17733657,"2021-01-09","email"
17733673,"2021-01-09","email"
17733764,"2021-01-09","email"
17733790,"2021-01-09","(none)"
17733791,"2021-01-09","email"
17733932,"2021-01-10","cpc"
17733944,"2021-01-10","cpc"
17736732,"2021-01-22","email"
17734122,"2021-01-10","(none)"
17734176,"2021-01-10","email"
17734177,"2021-01-10","(none)"
17734192,"2021-01-10","(none)"
17734219,"2021-01-10","email"
17734221,"2021-01-10","cpc"
17734228,"2021-01-10","email"
17734234,"2021-01-10","(none)"
17734410,"2021-01-11","cpc"
17734497,"2021-01-11","email"
17734537,"2021-01-11","(none)"
17734575,"2021-01-11","email"
17734677,"2021-01-12","email"
17734814,"2021-01-12","cpc"
17734728,"2021-01-12","email"
17734742,"2021-01-12","email"
17734748,"2021-01-12","cpc"
17734757,"2021-01-12","email"
17734786,"2021-01-12","email"
17734825,"2021-01-12","cpc"
17736103,"2021-01-17","(none)"
17735140,"2021-01-14","email"
17736714,"2021-01-22","(none)"
17735015,"2021-01-13","(none)"
17735793,"2021-01-16","email"
17735055,"2021-01-13","(none)"
17735065,"2021-01-14","cpc"
17735072,"2021-01-14","(none)"
17735078,"2020-12-20","cpc"
17735745,"2021-01-16","email"
17735108,"2021-01-14","email"
17735109,"2021-01-14","(none)"
17735111,"2021-01-14","email"
17735130,"2021-01-14","(none)"
17735135,"2021-01-14","(none)"
17735147,"2021-01-14","(none)"
17735425,"2021-01-15","email"
17735156,"2021-01-14","(none)"
17737348,"2021-01-24","cpc"
17735163,"2021-01-14","(none)"
17735179,"2021-01-14","cpc"
17736608,"2021-01-21","(none)"
17737228,"2021-01-24","email"
17735197,"2021-01-15","email"
17735240,"2021-01-15","(none)"
17736114,"2021-01-17","email"
17735279,"2021-01-15","(none)"
17735404,"2021-01-15","email"
17735428,"2020-12-21","(none)"
17735433,"2021-01-15","email"
17735457,"2021-01-15","cpc"
17735613,"2020-12-22","(none)"
17735656,"2021-01-16","email"
17735659,"2021-01-16","email"
17735683,"2021-01-16","email"
17735704,"2021-01-16","(none)"
17718651,"2020-11-25","cpc"
17735775,"2021-01-16","email"
17736277,"2021-01-18","(none)"
17735787,"2021-01-16","social"
17735987,"2021-01-17","cpc"
17736040,"2021-01-17","cpc"
17736047,"2021-01-17","(none)"
17736066,"2021-01-17","email"
17736081,"2021-01-17","(none)"
17736095,"2021-01-17","cpc"
17736094,"2021-01-17","email"
17736099,"2021-01-17","email"
17736135,"2021-01-18","cpc"
17736137,"2021-01-18","(none)"
17736263,"2021-01-18","email"
17736270,"2021-01-18","(none)"
17737077,"2021-01-23","cpc"
17736293,"2021-01-18","cpc"
17736312,"2021-01-18","cpc"
17736332,"2021-01-18","cpc"
17736341,"2021-01-18","email"
17736344,"2021-01-18","(none)"
17736345,"2021-01-18","cpc"
17736350,"2021-01-18","(none)"
17736357,"2021-01-18","(none)"
17736483,"2021-01-19","email"
17736672,"2021-01-21","email"
17736497,"2021-01-19","email"
17736501,"2021-01-19","email"
17736520,"2021-01-20","email"
17736551,"2021-01-20","(none)"
17736749,"2021-01-22","cpc"
17736582,"2021-01-20","email"
17736590,"2021-01-20","(none)"
17736599,"2021-01-21","cpc"
17736603,"2021-01-21","(none)"
17736626,"2021-01-21","cpc"
17736639,"2021-01-21","(none)"
17736643,"2021-01-21","cpc"
17736698,"2021-01-21","cpc"
17736731,"2021-01-22","(none)"
17737011,"2021-01-23","cpc"
17736769,"2021-01-22","(none)"
17736779,"2021-01-22","cpc"
17736792,"2021-01-22","cpc"
17736794,"2021-01-22","email"
17736813,"2021-01-22","(none)"
17736830,"2021-01-22","email"
17736843,"2021-01-22","email"
17736850,"2021-01-22","email"
17736856,"2021-01-22","cpc"
17736875,"2021-01-22","(none)"
17736882,"2021-01-22","email"
17736893,"2021-01-23","cpc"
17736945,"2021-01-23","email"
17737058,"2021-01-23","(none)"
17736953,"2021-01-23","(none)"
17736988,"2021-01-23","(none)"
17737051,"2021-01-23","(none)"
17737047,"2021-01-23","email"
17737102,"2021-01-23","email"
17737310,"2021-01-24","cpc"
17737239,"2021-01-24","email"
17737252,"2021-01-24","email"
17737253,"2021-01-24","email"
17737286,"2021-01-24","email"
17737290,"2021-01-24","(none)"
17737326,"2021-01-24","(none)"
17737565,"2021-01-25","cpc"
17737365,"2021-01-24","(none)"
17737373,"2021-01-24","(none)"
17737375,"2021-01-24","(none)"
17737527,"2020-12-31","email"
17737556,"2021-01-25","(none)"
17737586,"2021-01-25","(none)"
17737590,"2021-01-25","cpc"
17737609,"2021-01-25","email"
17737621,"2021-01-25","email"
17737623,"2021-01-25","email"
17737647,"2021-01-25","email"
17737658,"2021-01-25","email"
17736285,"2021-01-18","cpc"
17730665,"2021-01-02","cpc"
17730843,"2021-01-02","cpc"
17731020,"2021-01-03","(none)"
17733064,"2021-01-07","(none)"
17731192,"2021-01-03","email"
17731286,"2021-01-03","email"
17731312,"2021-01-03","email"
17731331,"2021-01-03","(none)"
17731357,"2021-01-03","cpc"
17731436,"2021-01-03","cpc"
17731491,"2021-01-03","email"
17731578,"2021-01-03","email"
17731587,"2021-01-03","cpc"
17734138,"2021-01-10","email"
17736281,"2021-01-18","email"
17731711,"2021-01-04","(none)"
17731801,"2021-01-04","cpc"
17731812,"2021-01-04","email"
17731825,"2021-01-04","organic"
17731865,"2021-01-04","(none)"
17731838,"2021-01-04","(none)"
17736119,"2021-01-17","email"
17731893,"2021-01-04","(none)"
17731939,"2021-01-04","cpc"
17732377,"2021-01-05","email"
17731999,"2021-01-04","email"
17732108,"2021-01-04","email"
17732124,"2021-01-04","(none)"
17732142,"2021-01-04","cpc"
17732147,"2021-01-04","email"
17732282,"2021-01-05","(none)"
17732321,"2021-01-05","cpc"
17732349,"2021-01-05","organic"
17732428,"2021-01-05","email"
17732474,"2021-01-05","cpc"
17732480,"2021-01-05","(none)"
17732534,"2021-01-05","(none)"
17732568,"2021-01-05","(none)"
17732617,"2021-01-05","email"
17732625,"2021-01-06","cpc"
17732737,"2021-01-06","email"
17732738,"2021-01-06","email"
17732785,"2021-01-06","email"
17732783,"2021-01-06","email"
17734002,"2021-01-10","(none)"
17732806,"2021-01-06","email"
17732808,"2021-01-06","email"
17732867,"2021-01-06","(none)"
17732888,"2021-01-06","cpc"
17732889,"2021-01-06","email"
17732892,"2021-01-06","email"
17732902,"2021-01-06","(none)"
17733439,"2021-01-09","cpc"
17733028,"2021-01-07","(none)"
17732981,"2021-01-07","cpc"
17733341,"2021-01-08","(none)"
17732990,"2021-01-07","(none)"
17732953,"2021-01-07","cpc"
17733020,"2021-01-07","(none)"
17734488,"2021-01-11","cpc"
17733114,"2021-01-08","email"
17733198,"2021-01-08","email"
17733300,"2021-01-08","email"
17733180,"2021-01-08","cpc"
17733207,"2021-01-08","(none)"
17733212,"2021-01-08","email"
17733268,"2021-01-08","(none)"
17733274,"2021-01-08","(none)"
17733305,"2021-01-08","(none)"
17733309,"2021-01-08","email"
17733347,"2021-01-08","cpc"
17733358,"2021-01-08","email"
17733370,"2021-01-08","(none)"
17733441,"2021-01-09","email"
17733561,"2021-01-09","cpc"
17734135,"2021-01-10","cpc"
17734425,"2021-01-11","cpc"
17733667,"2021-01-09","email"
17735640,"2021-01-16","(none)"
17733728,"2021-01-09","(none)"
17733781,"2021-01-09","email"
17733788,"2021-01-09","(none)"
17733799,"2021-01-09","(none)"
17733805,"2021-01-09","email"
17733811,"2021-01-09","email"
17733830,"2021-01-09","email"
17733945,"2021-01-10","cpc"
17736070,"2021-01-17","cpc"
17734093,"2021-01-10","email"
17733991,"2021-01-10","email"
17734040,"2021-01-10","email"
17734104,"2021-01-10","(none)"
17734109,"2021-01-10","email"
17734152,"2021-01-10","(none)"
17734200,"2021-01-10","cpc"
17734208,"2021-01-10","email"
17734964,"2021-01-13","email"
17734390,"2021-01-11","email"
17734417,"2021-01-11","(none)"
17734421,"2021-01-11","email"
17734442,"2021-01-11","email"
17734458,"2021-01-11","cpc"
17734463,"2021-01-11","cpc"
17734465,"2021-01-11","email"
17734473,"2021-01-11","email"
17734971,"2021-01-13","email"
17734533,"2021-01-11","cpc"
17734826,"2021-01-12","(none)"
17734743,"2021-01-12","(none)"
17734553,"2021-01-11","cpc"
17734556,"2021-01-11","email"
17734557,"2021-01-11","email"
17734680,"2021-01-12","(none)"
17734718,"2021-01-12","email"
17734749,"2021-01-12","(none)"
17734740,"2021-01-12","email"
17737389,"2021-01-24","email"
17734771,"2021-01-12","cpc"
17734787,"2021-01-12","(none)"
17734781,"2021-01-12","email"
17735740,"2021-01-16","email"
17734811,"2021-01-12","email"
17736516,"2021-01-19","cpc"
17734834,"2021-01-12","cpc"
17734985,"2021-01-13","(none)"
17734988,"2021-01-13","(none)"
17735728,"2021-01-16","(none)"
17735005,"2021-01-13","(none)"
17735006,"2021-01-13","email"
17735007,"2021-01-13","(none)"
17735058,"2021-01-13","(none)"
17735060,"2021-01-13","cpc"
17735082,"2021-01-14","cpc"
17735122,"2021-01-14","email"
17735150,"2021-01-14","(none)"
17735158,"2021-01-14","cpc"
17735167,"2021-01-14","cpc"
